[INFO 2017-07-14 05:33:10,852 demo.py:217] Namespace(batch_size=64, bg_move=True, bg_noise=0.5, bidirection=False, data='mnist', display=False, fg_noise=0.1, image_size=32, init_model_path='', learning_rate=0.001, method='unsupervised', motion_range=1, num_frame=5, num_objects=1, save_dir='./', save_display=False, save_display_dir='./', test=False, test_epoch=10, test_gt=False, test_interval=100, train=True, train_epoch=1000)
[INFO 2017-07-14 05:33:13,807 demo.py:79] epoch 0, train loss: 30220.35, average train loss: 30220.35, base loss: 34022.00
[INFO 2017-07-14 05:33:14,661 demo.py:79] epoch 1, train loss: 27933.46, average train loss: 29076.91, base loss: 32763.70
[INFO 2017-07-14 05:33:15,508 demo.py:79] epoch 2, train loss: 27233.39, average train loss: 28462.40, base loss: 33025.51
[INFO 2017-07-14 05:33:16,357 demo.py:79] epoch 3, train loss: 26754.40, average train loss: 28035.40, base loss: 33722.76
[INFO 2017-07-14 05:33:17,242 demo.py:79] epoch 4, train loss: 25730.61, average train loss: 27574.44, base loss: 33730.72
[INFO 2017-07-14 05:33:18,236 demo.py:79] epoch 5, train loss: 25200.39, average train loss: 27178.77, base loss: 34032.31
[INFO 2017-07-14 05:33:19,251 demo.py:79] epoch 6, train loss: 24677.74, average train loss: 26821.48, base loss: 33830.05
[INFO 2017-07-14 05:33:20,267 demo.py:79] epoch 7, train loss: 24548.45, average train loss: 26537.35, base loss: 33882.71
[INFO 2017-07-14 05:33:21,283 demo.py:79] epoch 8, train loss: 24210.83, average train loss: 26278.85, base loss: 33771.12
[INFO 2017-07-14 05:33:22,300 demo.py:79] epoch 9, train loss: 23846.10, average train loss: 26035.57, base loss: 33558.21
[INFO 2017-07-14 05:33:23,316 demo.py:79] epoch 10, train loss: 23413.50, average train loss: 25797.20, base loss: 33365.21
[INFO 2017-07-14 05:33:24,332 demo.py:79] epoch 11, train loss: 23460.53, average train loss: 25602.48, base loss: 33405.55
[INFO 2017-07-14 05:33:25,346 demo.py:79] epoch 12, train loss: 23031.47, average train loss: 25404.71, base loss: 33392.72
[INFO 2017-07-14 05:33:26,362 demo.py:79] epoch 13, train loss: 22849.97, average train loss: 25222.23, base loss: 33372.51
[INFO 2017-07-14 05:33:27,376 demo.py:79] epoch 14, train loss: 22455.98, average train loss: 25037.81, base loss: 33352.62
[INFO 2017-07-14 05:33:28,392 demo.py:79] epoch 15, train loss: 22288.80, average train loss: 24866.00, base loss: 33211.16
[INFO 2017-07-14 05:33:29,406 demo.py:79] epoch 16, train loss: 22141.44, average train loss: 24705.73, base loss: 33205.55
[INFO 2017-07-14 05:33:30,422 demo.py:79] epoch 17, train loss: 22140.74, average train loss: 24563.23, base loss: 33139.47
[INFO 2017-07-14 05:33:31,432 demo.py:79] epoch 18, train loss: 21745.97, average train loss: 24414.95, base loss: 33122.26
[INFO 2017-07-14 05:33:32,447 demo.py:79] epoch 19, train loss: 21482.79, average train loss: 24268.35, base loss: 33093.27
[INFO 2017-07-14 05:33:33,462 demo.py:79] epoch 20, train loss: 21215.26, average train loss: 24122.96, base loss: 33073.17
[INFO 2017-07-14 05:33:34,477 demo.py:79] epoch 21, train loss: 21100.97, average train loss: 23985.60, base loss: 33121.77
[INFO 2017-07-14 05:33:35,494 demo.py:79] epoch 22, train loss: 20870.40, average train loss: 23850.15, base loss: 33136.17
