[INFO 2017-07-14 12:08:18,281 demo.py:173] Namespace(batch_size=64, bg_move=True, bg_noise=0.5, bidirection=False, data='box', display=False, fg_noise=0.1, image_size=32, init_model_path='', learning_rate=0.001, method='unsupervised', motion_range=2, num_frame=3, num_objects=1, save_dir='./', save_display=False, save_display_dir='./', test=False, test_epoch=10, test_gt=False, test_interval=100, train=True, train_epoch=2000)
[INFO 2017-07-14 12:08:21,568 demo.py:68] epoch 0, train loss: 29733.54, average train loss: 29733.54, base loss: 31914.26
[INFO 2017-07-14 12:08:22,214 demo.py:68] epoch 1, train loss: 28114.96, average train loss: 28924.25, base loss: 30963.36
[INFO 2017-07-14 12:08:22,822 demo.py:68] epoch 2, train loss: 27650.33, average train loss: 28499.61, base loss: 31215.19
[INFO 2017-07-14 12:08:23,431 demo.py:68] epoch 3, train loss: 27291.38, average train loss: 28197.56, base loss: 31150.15
[INFO 2017-07-14 12:08:24,040 demo.py:68] epoch 4, train loss: 26436.42, average train loss: 27845.33, base loss: 31060.42
[INFO 2017-07-14 12:08:24,651 demo.py:68] epoch 5, train loss: 26315.86, average train loss: 27590.42, base loss: 31129.40
[INFO 2017-07-14 12:08:25,262 demo.py:68] epoch 6, train loss: 25864.11, average train loss: 27343.80, base loss: 31054.35
[INFO 2017-07-14 12:08:25,879 demo.py:68] epoch 7, train loss: 25302.39, average train loss: 27088.63, base loss: 31085.61
[INFO 2017-07-14 12:08:26,515 demo.py:68] epoch 8, train loss: 25605.58, average train loss: 26923.84, base loss: 31085.66
[INFO 2017-07-14 12:08:27,126 demo.py:68] epoch 9, train loss: 25427.40, average train loss: 26774.20, base loss: 31156.28
[INFO 2017-07-14 12:08:27,755 demo.py:68] epoch 10, train loss: 24807.88, average train loss: 26595.44, base loss: 31177.80
[INFO 2017-07-14 12:08:28,391 demo.py:68] epoch 11, train loss: 24562.13, average train loss: 26426.00, base loss: 31159.77
[INFO 2017-07-14 12:08:29,002 demo.py:68] epoch 12, train loss: 24382.24, average train loss: 26268.79, base loss: 31243.91
[INFO 2017-07-14 12:08:29,622 demo.py:68] epoch 13, train loss: 24554.76, average train loss: 26146.36, base loss: 31312.51
[INFO 2017-07-14 12:08:30,233 demo.py:68] epoch 14, train loss: 24169.93, average train loss: 26014.59, base loss: 31284.08
[INFO 2017-07-14 12:08:30,843 demo.py:68] epoch 15, train loss: 23957.31, average train loss: 25886.01, base loss: 31324.37
[INFO 2017-07-14 12:08:31,454 demo.py:68] epoch 16, train loss: 23871.88, average train loss: 25767.54, base loss: 31332.96
[INFO 2017-07-14 12:08:32,092 demo.py:68] epoch 17, train loss: 23845.31, average train loss: 25660.75, base loss: 31329.39
[INFO 2017-07-14 12:08:32,714 demo.py:68] epoch 18, train loss: 23299.97, average train loss: 25536.49, base loss: 31351.65
[INFO 2017-07-14 12:08:33,333 demo.py:68] epoch 19, train loss: 23263.78, average train loss: 25422.86, base loss: 31376.29
[INFO 2017-07-14 12:08:33,971 demo.py:68] epoch 20, train loss: 23201.47, average train loss: 25317.08, base loss: 31416.43
[INFO 2017-07-14 12:08:34,599 demo.py:68] epoch 21, train loss: 23194.88, average train loss: 25220.61, base loss: 31465.80
[INFO 2017-07-14 12:08:35,214 demo.py:68] epoch 22, train loss: 23074.10, average train loss: 25127.29, base loss: 31448.55
[INFO 2017-07-14 12:08:35,822 demo.py:68] epoch 23, train loss: 22626.78, average train loss: 25023.10, base loss: 31417.40
[INFO 2017-07-14 12:08:36,431 demo.py:68] epoch 24, train loss: 22984.67, average train loss: 24941.56, base loss: 31421.00
[INFO 2017-07-14 12:08:37,041 demo.py:68] epoch 25, train loss: 22527.24, average train loss: 24848.70, base loss: 31410.55
[INFO 2017-07-14 12:08:37,653 demo.py:68] epoch 26, train loss: 22170.04, average train loss: 24749.49, base loss: 31407.39
[INFO 2017-07-14 12:08:38,274 demo.py:68] epoch 27, train loss: 22379.20, average train loss: 24664.84, base loss: 31413.00
