[INFO 2017-07-15 14:25:30,735 demo.py:148] Namespace(batch_size=64, bg_move=True, bg_noise=0.5, bidirection=False, data='mnist', display=False, fg_noise=0.1, image_size=32, init_model_path='', learning_rate=0.001, method='unsupervised', motion_range=1, num_frame=3, num_objects=1, save_dir='./', save_display=False, save_display_dir='./', test=False, test_epoch=10, test_gt=False, test_interval=100, train=True, train_epoch=1000)
[INFO 2017-07-15 14:25:32,892 demo.py:63] epoch 0, train loss: 38412.24, average train loss: 38412.24, base loss: 31837.63
[INFO 2017-07-15 14:25:33,174 demo.py:63] epoch 1, train loss: 35490.97, average train loss: 36951.61, base loss: 31715.92
[INFO 2017-07-15 14:25:33,436 demo.py:63] epoch 2, train loss: 33925.12, average train loss: 35942.78, base loss: 32900.09
[INFO 2017-07-15 14:25:33,714 demo.py:63] epoch 3, train loss: 33009.26, average train loss: 35209.40, base loss: 32614.40
[INFO 2017-07-15 14:25:33,978 demo.py:63] epoch 4, train loss: 31695.23, average train loss: 34506.56, base loss: 32701.37
[INFO 2017-07-15 14:25:34,248 demo.py:63] epoch 5, train loss: 31135.91, average train loss: 33944.79, base loss: 32897.25
[INFO 2017-07-15 14:25:34,547 demo.py:63] epoch 6, train loss: 29895.97, average train loss: 33366.39, base loss: 32914.68
[INFO 2017-07-15 14:25:34,855 demo.py:63] epoch 7, train loss: 29089.52, average train loss: 32831.78, base loss: 32744.35
[INFO 2017-07-15 14:25:35,165 demo.py:63] epoch 8, train loss: 28255.30, average train loss: 32323.28, base loss: 32732.66
[INFO 2017-07-15 14:25:35,468 demo.py:63] epoch 9, train loss: 27651.31, average train loss: 31856.08, base loss: 32690.98
[INFO 2017-07-15 14:25:35,769 demo.py:63] epoch 10, train loss: 27180.38, average train loss: 31431.02, base loss: 32713.85
[INFO 2017-07-15 14:25:36,075 demo.py:63] epoch 11, train loss: 26552.75, average train loss: 31024.50, base loss: 32693.33
[INFO 2017-07-15 14:25:36,377 demo.py:63] epoch 12, train loss: 26217.12, average train loss: 30654.70, base loss: 32721.68
[INFO 2017-07-15 14:25:36,686 demo.py:63] epoch 13, train loss: 25610.94, average train loss: 30294.43, base loss: 32774.27
[INFO 2017-07-15 14:25:36,994 demo.py:63] epoch 14, train loss: 25126.51, average train loss: 29949.90, base loss: 32803.91
[INFO 2017-07-15 14:25:37,292 demo.py:63] epoch 15, train loss: 25243.80, average train loss: 29655.77, base loss: 32823.13
[INFO 2017-07-15 14:25:37,603 demo.py:63] epoch 16, train loss: 24924.31, average train loss: 29377.45, base loss: 33019.68
[INFO 2017-07-15 14:25:37,923 demo.py:63] epoch 17, train loss: 24334.65, average train loss: 29097.29, base loss: 32970.94
[INFO 2017-07-15 14:25:38,244 demo.py:63] epoch 18, train loss: 24317.62, average train loss: 28845.73, base loss: 33026.62
[INFO 2017-07-15 14:25:38,569 demo.py:63] epoch 19, train loss: 23833.01, average train loss: 28595.10, base loss: 33069.72
[INFO 2017-07-15 14:25:38,894 demo.py:63] epoch 20, train loss: 23677.07, average train loss: 28360.90, base loss: 33060.46
