[INFO 2017-07-16 18:53:21,991 demo.py:160] Namespace(batch_size=64, bg_move=True, bg_noise=0.5, bidirection=False, data='box', display=False, fg_noise=0.1, image_size=32, init_model_path='', learning_rate=0.001, method='unsupervised', motion_range=1, num_frame=3, num_objects=1, save_dir='./', save_display=False, save_display_dir='./', test=False, test_epoch=10, test_gt=False, test_interval=100, train=True, train_epoch=1000)
[INFO 2017-07-16 18:53:23,988 demo.py:67] epoch 0, train loss: 23542.95, average train loss: 23542.95, base loss: 27006.82
[INFO 2017-07-16 18:53:24,273 demo.py:67] epoch 1, train loss: 23330.18, average train loss: 23436.57, base loss: 27537.62
[INFO 2017-07-16 18:53:24,541 demo.py:67] epoch 2, train loss: 22985.44, average train loss: 23286.19, base loss: 27914.04
[INFO 2017-07-16 18:53:24,853 demo.py:67] epoch 3, train loss: 22376.02, average train loss: 23058.65, base loss: 27743.12
[INFO 2017-07-16 18:53:25,173 demo.py:67] epoch 4, train loss: 22252.44, average train loss: 22897.40, base loss: 27829.08
[INFO 2017-07-16 18:53:25,454 demo.py:67] epoch 5, train loss: 22444.61, average train loss: 22821.94, base loss: 27842.21
[INFO 2017-07-16 18:53:25,761 demo.py:67] epoch 6, train loss: 22016.83, average train loss: 22706.92, base loss: 27724.12
[INFO 2017-07-16 18:53:26,082 demo.py:67] epoch 7, train loss: 21568.42, average train loss: 22564.61, base loss: 27590.65
[INFO 2017-07-16 18:53:26,401 demo.py:67] epoch 8, train loss: 21636.68, average train loss: 22461.51, base loss: 27647.62
[INFO 2017-07-16 18:53:26,721 demo.py:67] epoch 9, train loss: 21267.96, average train loss: 22342.15, base loss: 27619.91
[INFO 2017-07-16 18:53:27,041 demo.py:67] epoch 10, train loss: 21385.61, average train loss: 22255.19, base loss: 27805.39
[INFO 2017-07-16 18:53:27,360 demo.py:67] epoch 11, train loss: 20759.95, average train loss: 22130.59, base loss: 27839.07
[INFO 2017-07-16 18:53:27,629 demo.py:67] epoch 12, train loss: 19845.94, average train loss: 21954.85, base loss: 27697.13
[INFO 2017-07-16 18:53:27,921 demo.py:67] epoch 13, train loss: 19737.61, average train loss: 21796.47, base loss: 27730.82
[INFO 2017-07-16 18:53:28,250 demo.py:67] epoch 14, train loss: 18745.82, average train loss: 21593.10, base loss: 27619.96
