[INFO 2017-07-14 13:43:17,571 demo.py:161] Namespace(batch_size=64, bg_move=False, bg_noise=0.5, bidirection=False, data='mnist', display=False, fg_noise=0.1, image_size=32, init_model_path='', learning_rate=0.001, method='unsupervised', motion_range=1, num_frame=3, num_objects=1, save_dir='./', save_display=False, save_display_dir='./', test=False, test_epoch=10, test_gt=False, test_interval=100, train=True, train_epoch=1000)
[INFO 2017-07-14 13:43:19,883 demo.py:65] epoch 0, train loss: 28282.35, average train loss: 28282.35, base loss: 9325.82
[INFO 2017-07-14 13:43:20,290 demo.py:65] epoch 1, train loss: 25818.21, average train loss: 27050.28, base loss: 9092.03
[INFO 2017-07-14 13:43:20,692 demo.py:65] epoch 2, train loss: 24235.40, average train loss: 26111.99, base loss: 9059.06
[INFO 2017-07-14 13:43:21,094 demo.py:65] epoch 3, train loss: 22131.45, average train loss: 25116.85, base loss: 8877.60
[INFO 2017-07-14 13:43:21,496 demo.py:65] epoch 4, train loss: 20692.37, average train loss: 24231.96, base loss: 8773.67
[INFO 2017-07-14 13:43:21,899 demo.py:65] epoch 5, train loss: 19359.56, average train loss: 23419.89, base loss: 8797.70
[INFO 2017-07-14 13:43:22,301 demo.py:65] epoch 6, train loss: 18294.03, average train loss: 22687.62, base loss: 8828.16
[INFO 2017-07-14 13:43:22,703 demo.py:65] epoch 7, train loss: 16717.02, average train loss: 21941.30, base loss: 8832.02
[INFO 2017-07-14 13:43:23,104 demo.py:65] epoch 8, train loss: 15503.91, average train loss: 21226.03, base loss: 8808.66
[INFO 2017-07-14 13:43:23,506 demo.py:65] epoch 9, train loss: 14210.40, average train loss: 20524.47, base loss: 8776.20
[INFO 2017-07-14 13:43:23,908 demo.py:65] epoch 10, train loss: 13326.84, average train loss: 19870.14, base loss: 8773.25
[INFO 2017-07-14 13:43:24,309 demo.py:65] epoch 11, train loss: 12137.41, average train loss: 19225.75, base loss: 8793.13
[INFO 2017-07-14 13:43:24,711 demo.py:65] epoch 12, train loss: 10963.02, average train loss: 18590.15, base loss: 8714.98
[INFO 2017-07-14 13:43:25,113 demo.py:65] epoch 13, train loss: 10263.68, average train loss: 17995.40, base loss: 8704.35
[INFO 2017-07-14 13:43:25,515 demo.py:65] epoch 14, train loss: 9451.81, average train loss: 17425.83, base loss: 8674.10
[INFO 2017-07-14 13:43:25,917 demo.py:65] epoch 15, train loss: 8929.95, average train loss: 16894.84, base loss: 8678.03
[INFO 2017-07-14 13:43:26,318 demo.py:65] epoch 16, train loss: 8330.47, average train loss: 16391.05, base loss: 8689.91
[INFO 2017-07-14 13:43:26,721 demo.py:65] epoch 17, train loss: 7530.81, average train loss: 15898.82, base loss: 8664.27
[INFO 2017-07-14 13:43:27,123 demo.py:65] epoch 18, train loss: 7093.02, average train loss: 15435.35, base loss: 8675.43
[INFO 2017-07-14 13:43:27,524 demo.py:65] epoch 19, train loss: 6327.92, average train loss: 14979.98, base loss: 8640.63
[INFO 2017-07-14 13:43:27,926 demo.py:65] epoch 20, train loss: 6411.80, average train loss: 14571.97, base loss: 8667.76
[INFO 2017-07-14 13:43:28,327 demo.py:65] epoch 21, train loss: 5758.55, average train loss: 14171.36, base loss: 8658.16
[INFO 2017-07-14 13:43:28,729 demo.py:65] epoch 22, train loss: 5702.85, average train loss: 13803.17, base loss: 8666.95
[INFO 2017-07-14 13:43:29,131 demo.py:65] epoch 23, train loss: 5252.37, average train loss: 13446.88, base loss: 8696.28
[INFO 2017-07-14 13:43:29,533 demo.py:65] epoch 24, train loss: 5158.07, average train loss: 13115.33, base loss: 8676.29
[INFO 2017-07-14 13:43:29,936 demo.py:65] epoch 25, train loss: 4887.25, average train loss: 12798.87, base loss: 8661.82
[INFO 2017-07-14 13:43:30,337 demo.py:65] epoch 26, train loss: 4646.39, average train loss: 12496.92, base loss: 8664.85
[INFO 2017-07-14 13:43:30,739 demo.py:65] epoch 27, train loss: 4529.94, average train loss: 12212.39, base loss: 8668.41
[INFO 2017-07-14 13:43:31,141 demo.py:65] epoch 28, train loss: 4165.92, average train loss: 11934.92, base loss: 8664.71
[INFO 2017-07-14 13:43:31,545 demo.py:65] epoch 29, train loss: 4465.34, average train loss: 11685.94, base loss: 8656.79
[INFO 2017-07-14 13:43:31,950 demo.py:65] epoch 30, train loss: 4160.82, average train loss: 11443.19, base loss: 8648.98
[INFO 2017-07-14 13:43:32,353 demo.py:65] epoch 31, train loss: 4074.21, average train loss: 11212.91, base loss: 8659.35
[INFO 2017-07-14 13:43:32,758 demo.py:65] epoch 32, train loss: 4067.23, average train loss: 10996.37, base loss: 8676.68
[INFO 2017-07-14 13:43:33,162 demo.py:65] epoch 33, train loss: 3900.71, average train loss: 10787.68, base loss: 8675.92
[INFO 2017-07-14 13:43:33,566 demo.py:65] epoch 34, train loss: 4022.08, average train loss: 10594.38, base loss: 8692.81
[INFO 2017-07-14 13:43:33,971 demo.py:65] epoch 35, train loss: 3833.39, average train loss: 10406.57, base loss: 8709.62
[INFO 2017-07-14 13:43:34,377 demo.py:65] epoch 36, train loss: 3294.36, average train loss: 10214.35, base loss: 8711.70
[INFO 2017-07-14 13:43:34,780 demo.py:65] epoch 37, train loss: 3692.19, average train loss: 10042.71, base loss: 8699.11
[INFO 2017-07-14 13:43:35,184 demo.py:65] epoch 38, train loss: 4112.34, average train loss: 9890.65, base loss: 8715.11
[INFO 2017-07-14 13:43:35,588 demo.py:65] epoch 39, train loss: 3339.10, average train loss: 9726.86, base loss: 8690.42
[INFO 2017-07-14 13:43:35,993 demo.py:65] epoch 40, train loss: 3347.78, average train loss: 9571.28, base loss: 8683.72
[INFO 2017-07-14 13:43:36,397 demo.py:65] epoch 41, train loss: 3022.31, average train loss: 9415.35, base loss: 8655.80
[INFO 2017-07-14 13:43:36,801 demo.py:65] epoch 42, train loss: 3463.18, average train loss: 9276.93, base loss: 8666.81
