[INFO 2017-07-12 19:43:29,257 demo.py:154] Namespace(batch_size=64, bg_move=False, bg_noise=0.5, bidirection=False, data='mnist', display=False, fg_noise=0.1, image_size=32, init_model_path='', learning_rate=0.001, method='unsupervised', motion_range=2, num_frame=3, num_objects=2, save_dir='./', save_display=False, save_display_dir='./', test=False, test_epoch=10, test_gt=False, test_interval=100, train=True, train_epoch=2000)
[INFO 2017-07-12 19:43:31,832 demo.py:65] epoch 0, train loss: 36871.73, average train loss: 36871.73, base loss: 21973.12
[INFO 2017-07-12 19:43:32,481 demo.py:65] epoch 1, train loss: 34629.65, average train loss: 35750.69, base loss: 22064.95
[INFO 2017-07-12 19:43:33,125 demo.py:65] epoch 2, train loss: 32532.02, average train loss: 34677.80, base loss: 21915.68
[INFO 2017-07-12 19:43:33,770 demo.py:65] epoch 3, train loss: 31509.57, average train loss: 33885.74, base loss: 22191.94
[INFO 2017-07-12 19:43:34,431 demo.py:65] epoch 4, train loss: 28491.07, average train loss: 32806.81, base loss: 21995.12
[INFO 2017-07-12 19:43:35,098 demo.py:65] epoch 5, train loss: 27394.51, average train loss: 31904.76, base loss: 22245.82
[INFO 2017-07-12 19:43:35,750 demo.py:65] epoch 6, train loss: 24780.81, average train loss: 30887.05, base loss: 21930.82
[INFO 2017-07-12 19:43:36,402 demo.py:65] epoch 7, train loss: 23521.18, average train loss: 29966.32, base loss: 22095.08
[INFO 2017-07-12 19:43:37,055 demo.py:65] epoch 8, train loss: 22293.57, average train loss: 29113.79, base loss: 22268.63
[INFO 2017-07-12 19:43:37,704 demo.py:65] epoch 9, train loss: 20239.20, average train loss: 28226.33, base loss: 22322.48
[INFO 2017-07-12 19:43:38,357 demo.py:65] epoch 10, train loss: 18938.96, average train loss: 27382.02, base loss: 22256.21
[INFO 2017-07-12 19:43:39,011 demo.py:65] epoch 11, train loss: 17996.20, average train loss: 26599.87, base loss: 22237.68
[INFO 2017-07-12 19:43:39,680 demo.py:65] epoch 12, train loss: 16816.86, average train loss: 25847.33, base loss: 22256.40
[INFO 2017-07-12 19:43:40,326 demo.py:65] epoch 13, train loss: 15763.42, average train loss: 25127.05, base loss: 22210.94
[INFO 2017-07-12 19:43:40,980 demo.py:65] epoch 14, train loss: 14358.67, average train loss: 24409.16, base loss: 22134.92
[INFO 2017-07-12 19:43:41,651 demo.py:65] epoch 15, train loss: 14529.11, average train loss: 23791.66, base loss: 22171.42
[INFO 2017-07-12 19:43:42,297 demo.py:65] epoch 16, train loss: 14452.95, average train loss: 23242.32, base loss: 22306.43
[INFO 2017-07-12 19:43:42,943 demo.py:65] epoch 17, train loss: 13416.20, average train loss: 22696.43, base loss: 22347.91
[INFO 2017-07-12 19:43:43,592 demo.py:65] epoch 18, train loss: 13016.77, average train loss: 22186.97, base loss: 22381.81
[INFO 2017-07-12 19:43:44,255 demo.py:65] epoch 19, train loss: 12695.15, average train loss: 21712.38, base loss: 22416.24
[INFO 2017-07-12 19:43:44,903 demo.py:65] epoch 20, train loss: 12763.74, average train loss: 21286.25, base loss: 22452.16
[INFO 2017-07-12 19:43:45,553 demo.py:65] epoch 21, train loss: 11690.22, average train loss: 20850.07, base loss: 22483.31
[INFO 2017-07-12 19:43:46,198 demo.py:65] epoch 22, train loss: 10983.95, average train loss: 20421.11, base loss: 22466.35
[INFO 2017-07-12 19:43:46,848 demo.py:65] epoch 23, train loss: 11376.99, average train loss: 20044.27, base loss: 22520.36
[INFO 2017-07-12 19:43:47,494 demo.py:65] epoch 24, train loss: 11075.00, average train loss: 19685.50, base loss: 22493.17
[INFO 2017-07-12 19:43:48,146 demo.py:65] epoch 25, train loss: 10776.78, average train loss: 19342.86, base loss: 22528.00
[INFO 2017-07-12 19:43:48,797 demo.py:65] epoch 26, train loss: 10379.10, average train loss: 19010.87, base loss: 22526.35
[INFO 2017-07-12 19:43:49,461 demo.py:65] epoch 27, train loss: 10246.53, average train loss: 18697.85, base loss: 22557.21
[INFO 2017-07-12 19:43:50,118 demo.py:65] epoch 28, train loss: 10045.94, average train loss: 18399.51, base loss: 22535.36
[INFO 2017-07-12 19:43:50,767 demo.py:65] epoch 29, train loss: 10212.40, average train loss: 18126.61, base loss: 22564.65
[INFO 2017-07-12 19:43:51,417 demo.py:65] epoch 30, train loss: 9679.67, average train loss: 17854.13, base loss: 22565.77
[INFO 2017-07-12 19:43:52,070 demo.py:65] epoch 31, train loss: 9556.88, average train loss: 17594.84, base loss: 22568.11
[INFO 2017-07-12 19:43:52,717 demo.py:65] epoch 32, train loss: 8860.73, average train loss: 17330.17, base loss: 22543.30
[INFO 2017-07-12 19:43:53,357 demo.py:65] epoch 33, train loss: 9315.59, average train loss: 17094.44, base loss: 22539.63
[INFO 2017-07-12 19:43:54,010 demo.py:65] epoch 34, train loss: 8499.37, average train loss: 16848.87, base loss: 22484.40
[INFO 2017-07-12 19:43:54,659 demo.py:65] epoch 35, train loss: 9074.10, average train loss: 16632.90, base loss: 22498.92
[INFO 2017-07-12 19:43:55,313 demo.py:65] epoch 36, train loss: 8783.75, average train loss: 16420.77, base loss: 22509.44
[INFO 2017-07-12 19:43:55,959 demo.py:65] epoch 37, train loss: 9398.35, average train loss: 16235.97, base loss: 22532.39
[INFO 2017-07-12 19:43:56,609 demo.py:65] epoch 38, train loss: 8407.56, average train loss: 16035.24, base loss: 22514.20
[INFO 2017-07-12 19:43:57,254 demo.py:65] epoch 39, train loss: 8767.14, average train loss: 15853.53, base loss: 22501.10
[INFO 2017-07-12 19:43:57,904 demo.py:65] epoch 40, train loss: 8688.27, average train loss: 15678.77, base loss: 22531.34
[INFO 2017-07-12 19:43:58,553 demo.py:65] epoch 41, train loss: 8554.32, average train loss: 15509.14, base loss: 22561.72
[INFO 2017-07-12 19:43:59,221 demo.py:65] epoch 42, train loss: 8000.71, average train loss: 15334.53, base loss: 22541.59
[INFO 2017-07-12 19:43:59,865 demo.py:65] epoch 43, train loss: 8208.46, average train loss: 15172.57, base loss: 22533.69
[INFO 2017-07-12 19:44:00,530 demo.py:65] epoch 44, train loss: 7771.96, average train loss: 15008.11, base loss: 22538.73
[INFO 2017-07-12 19:44:01,173 demo.py:65] epoch 45, train loss: 8460.81, average train loss: 14865.78, base loss: 22537.59
[INFO 2017-07-12 19:44:01,824 demo.py:65] epoch 46, train loss: 8124.78, average train loss: 14722.36, base loss: 22561.70
[INFO 2017-07-12 19:44:02,491 demo.py:65] epoch 47, train loss: 7259.94, average train loss: 14566.89, base loss: 22541.60
[INFO 2017-07-12 19:44:03,148 demo.py:65] epoch 48, train loss: 8028.00, average train loss: 14433.44, base loss: 22534.49
