[INFO 2017-07-15 14:09:19,423 demo.py:148] Namespace(batch_size=64, bg_move=False, bg_noise=0.5, bidirection=False, data='box', display=False, fg_noise=0.1, image_size=32, init_model_path='', learning_rate=0.001, method='unsupervised', motion_range=1, num_frame=3, num_objects=1, save_dir='./', save_display=False, save_display_dir='./', test=False, test_epoch=10, test_gt=False, test_interval=100, train=True, train_epoch=1000)
[INFO 2017-07-15 14:09:21,825 demo.py:63] epoch 0, train loss: 36693.14, average train loss: 36693.14, base loss: 4082.30
[INFO 2017-07-15 14:09:22,161 demo.py:63] epoch 1, train loss: 32241.11, average train loss: 34467.13, base loss: 4079.21
[INFO 2017-07-15 14:09:22,434 demo.py:63] epoch 2, train loss: 29928.29, average train loss: 32954.18, base loss: 4083.13
[INFO 2017-07-15 14:09:22,713 demo.py:63] epoch 3, train loss: 28580.45, average train loss: 31860.75, base loss: 4159.84
[INFO 2017-07-15 14:09:22,975 demo.py:63] epoch 4, train loss: 26721.45, average train loss: 30832.89, base loss: 4206.40
[INFO 2017-07-15 14:09:23,265 demo.py:63] epoch 5, train loss: 24860.77, average train loss: 29837.54, base loss: 4161.73
[INFO 2017-07-15 14:09:23,520 demo.py:63] epoch 6, train loss: 23700.38, average train loss: 28960.80, base loss: 4264.94
[INFO 2017-07-15 14:09:23,774 demo.py:63] epoch 7, train loss: 21575.00, average train loss: 28037.57, base loss: 4196.14
[INFO 2017-07-15 14:09:24,028 demo.py:63] epoch 8, train loss: 20025.67, average train loss: 27147.36, base loss: 4207.31
[INFO 2017-07-15 14:09:24,283 demo.py:63] epoch 9, train loss: 18208.61, average train loss: 26253.49, base loss: 4168.21
[INFO 2017-07-15 14:09:24,536 demo.py:63] epoch 10, train loss: 16675.04, average train loss: 25382.72, base loss: 4154.06
[INFO 2017-07-15 14:09:24,793 demo.py:63] epoch 11, train loss: 14706.93, average train loss: 24493.07, base loss: 4102.52
[INFO 2017-07-15 14:09:25,047 demo.py:63] epoch 12, train loss: 13266.20, average train loss: 23629.46, base loss: 4106.66
[INFO 2017-07-15 14:09:25,324 demo.py:63] epoch 13, train loss: 11990.97, average train loss: 22798.14, base loss: 4114.06
[INFO 2017-07-15 14:09:25,617 demo.py:63] epoch 14, train loss: 11041.09, average train loss: 22014.34, base loss: 4122.14
[INFO 2017-07-15 14:09:25,905 demo.py:63] epoch 15, train loss: 9811.54, average train loss: 21251.67, base loss: 4133.21
[INFO 2017-07-15 14:09:26,210 demo.py:63] epoch 16, train loss: 9010.93, average train loss: 20531.62, base loss: 4152.50
[INFO 2017-07-15 14:09:26,487 demo.py:63] epoch 17, train loss: 7960.93, average train loss: 19833.25, base loss: 4147.40
[INFO 2017-07-15 14:09:26,766 demo.py:63] epoch 18, train loss: 7393.90, average train loss: 19178.55, base loss: 4149.21
[INFO 2017-07-15 14:09:27,053 demo.py:63] epoch 19, train loss: 6745.33, average train loss: 18556.89, base loss: 4147.90
[INFO 2017-07-15 14:09:27,391 demo.py:63] epoch 20, train loss: 6354.90, average train loss: 17975.84, base loss: 4151.22
[INFO 2017-07-15 14:09:27,657 demo.py:63] epoch 21, train loss: 5890.43, average train loss: 17426.50, base loss: 4151.02
[INFO 2017-07-15 14:09:27,920 demo.py:63] epoch 22, train loss: 5597.84, average train loss: 16912.21, base loss: 4147.76
[INFO 2017-07-15 14:09:28,187 demo.py:63] epoch 23, train loss: 5290.62, average train loss: 16427.98, base loss: 4148.26
[INFO 2017-07-15 14:09:28,459 demo.py:63] epoch 24, train loss: 5072.63, average train loss: 15973.77, base loss: 4149.92
[INFO 2017-07-15 14:09:28,731 demo.py:63] epoch 25, train loss: 4689.32, average train loss: 15539.75, base loss: 4146.54
[INFO 2017-07-15 14:09:28,987 demo.py:63] epoch 26, train loss: 4416.45, average train loss: 15127.77, base loss: 4130.84
[INFO 2017-07-15 14:09:29,242 demo.py:63] epoch 27, train loss: 4124.69, average train loss: 14734.81, base loss: 4114.40
[INFO 2017-07-15 14:09:29,495 demo.py:63] epoch 28, train loss: 4154.89, average train loss: 14369.98, base loss: 4107.62
[INFO 2017-07-15 14:09:29,749 demo.py:63] epoch 29, train loss: 4261.33, average train loss: 14033.03, base loss: 4109.15
[INFO 2017-07-15 14:09:30,003 demo.py:63] epoch 30, train loss: 3908.14, average train loss: 13706.42, base loss: 4103.09
[INFO 2017-07-15 14:09:30,260 demo.py:63] epoch 31, train loss: 4190.84, average train loss: 13409.06, base loss: 4113.08
[INFO 2017-07-15 14:09:30,513 demo.py:63] epoch 32, train loss: 3495.00, average train loss: 13108.63, base loss: 4094.15
[INFO 2017-07-15 14:09:30,801 demo.py:63] epoch 33, train loss: 3689.10, average train loss: 12831.59, base loss: 4087.22
[INFO 2017-07-15 14:09:31,085 demo.py:63] epoch 34, train loss: 3879.96, average train loss: 12575.82, base loss: 4091.34
[INFO 2017-07-15 14:09:31,367 demo.py:63] epoch 35, train loss: 3710.44, average train loss: 12329.56, base loss: 4091.37
[INFO 2017-07-15 14:09:31,651 demo.py:63] epoch 36, train loss: 4099.05, average train loss: 12107.12, base loss: 4107.73
[INFO 2017-07-15 14:09:31,932 demo.py:63] epoch 37, train loss: 4003.10, average train loss: 11893.85, base loss: 4120.74
[INFO 2017-07-15 14:09:32,212 demo.py:63] epoch 38, train loss: 3768.06, average train loss: 11685.50, base loss: 4127.58
[INFO 2017-07-15 14:09:32,491 demo.py:63] epoch 39, train loss: 3628.22, average train loss: 11484.07, base loss: 4130.28
[INFO 2017-07-15 14:09:32,769 demo.py:63] epoch 40, train loss: 3542.21, average train loss: 11290.36, base loss: 4133.24
[INFO 2017-07-15 14:09:33,049 demo.py:63] epoch 41, train loss: 3205.88, average train loss: 11097.88, base loss: 4123.22
[INFO 2017-07-15 14:09:33,346 demo.py:63] epoch 42, train loss: 3419.65, average train loss: 10919.31, base loss: 4120.53
[INFO 2017-07-15 14:09:33,597 demo.py:63] epoch 43, train loss: 3173.77, average train loss: 10743.28, base loss: 4112.08
[INFO 2017-07-15 14:09:33,851 demo.py:63] epoch 44, train loss: 3119.76, average train loss: 10573.87, base loss: 4102.23
[INFO 2017-07-15 14:09:34,104 demo.py:63] epoch 45, train loss: 3606.22, average train loss: 10422.40, base loss: 4109.15
[INFO 2017-07-15 14:09:34,358 demo.py:63] epoch 46, train loss: 3357.19, average train loss: 10272.07, base loss: 4109.06
[INFO 2017-07-15 14:09:34,613 demo.py:63] epoch 47, train loss: 3182.43, average train loss: 10124.37, base loss: 4104.14
[INFO 2017-07-15 14:09:34,867 demo.py:63] epoch 48, train loss: 3544.99, average train loss: 9990.10, base loss: 4108.83
[INFO 2017-07-15 14:09:35,121 demo.py:63] epoch 49, train loss: 3194.51, average train loss: 9854.19, base loss: 4104.12
[INFO 2017-07-15 14:09:35,376 demo.py:63] epoch 50, train loss: 3358.45, average train loss: 9726.82, base loss: 4105.59
[INFO 2017-07-15 14:09:35,629 demo.py:63] epoch 51, train loss: 3413.26, average train loss: 9605.41, base loss: 4110.62
[INFO 2017-07-15 14:09:35,884 demo.py:63] epoch 52, train loss: 3474.10, average train loss: 9489.72, base loss: 4116.44
