[INFO 2017-07-14 17:24:09,692 demo.py:161] Namespace(batch_size=64, bg_move=False, bg_noise=0.5, bidirection=False, data='box', display=False, fg_noise=0.1, image_size=32, init_model_path='', learning_rate=0.001, method='unsupervised', motion_range=2, num_frame=3, num_objects=2, save_dir='./', save_display=False, save_display_dir='./', test=False, test_epoch=10, test_gt=False, test_interval=100, train=True, train_epoch=2000)
[INFO 2017-07-14 17:24:11,826 demo.py:65] epoch 0, train loss: 26729.48, average train loss: 26729.48, base loss: 9964.75
[INFO 2017-07-14 17:24:12,227 demo.py:65] epoch 1, train loss: 25704.40, average train loss: 26216.94, base loss: 10057.77
[INFO 2017-07-14 17:24:12,620 demo.py:65] epoch 2, train loss: 25116.42, average train loss: 25850.10, base loss: 10372.73
[INFO 2017-07-14 17:24:13,013 demo.py:65] epoch 3, train loss: 24611.19, average train loss: 25540.37, base loss: 10298.75
[INFO 2017-07-14 17:24:13,409 demo.py:65] epoch 4, train loss: 23655.46, average train loss: 25163.39, base loss: 10257.74
[INFO 2017-07-14 17:24:13,803 demo.py:65] epoch 5, train loss: 22448.74, average train loss: 24710.95, base loss: 10259.51
[INFO 2017-07-14 17:24:14,198 demo.py:65] epoch 6, train loss: 21931.66, average train loss: 24313.91, base loss: 10120.90
[INFO 2017-07-14 17:24:14,593 demo.py:65] epoch 7, train loss: 21457.68, average train loss: 23956.88, base loss: 10152.15
[INFO 2017-07-14 17:24:14,987 demo.py:65] epoch 8, train loss: 19970.98, average train loss: 23514.00, base loss: 10183.56
[INFO 2017-07-14 17:24:15,379 demo.py:65] epoch 9, train loss: 19058.69, average train loss: 23068.47, base loss: 10233.23
[INFO 2017-07-14 17:24:15,772 demo.py:65] epoch 10, train loss: 18071.51, average train loss: 22614.20, base loss: 10180.38
[INFO 2017-07-14 17:24:16,163 demo.py:65] epoch 11, train loss: 17108.54, average train loss: 22155.40, base loss: 10145.07
[INFO 2017-07-14 17:24:16,557 demo.py:65] epoch 12, train loss: 16240.36, average train loss: 21700.39, base loss: 10055.89
[INFO 2017-07-14 17:24:16,952 demo.py:65] epoch 13, train loss: 15786.53, average train loss: 21277.98, base loss: 10036.02
[INFO 2017-07-14 17:24:17,346 demo.py:65] epoch 14, train loss: 14838.50, average train loss: 20848.68, base loss: 10034.72
[INFO 2017-07-14 17:24:17,739 demo.py:65] epoch 15, train loss: 13815.05, average train loss: 20409.07, base loss: 10040.46
[INFO 2017-07-14 17:24:18,131 demo.py:65] epoch 16, train loss: 13065.04, average train loss: 19977.07, base loss: 10036.67
[INFO 2017-07-14 17:24:18,527 demo.py:65] epoch 17, train loss: 12046.44, average train loss: 19536.48, base loss: 10028.51
[INFO 2017-07-14 17:24:18,923 demo.py:65] epoch 18, train loss: 11750.84, average train loss: 19126.71, base loss: 10078.32
[INFO 2017-07-14 17:24:19,318 demo.py:65] epoch 19, train loss: 10531.19, average train loss: 18696.94, base loss: 10086.05
[INFO 2017-07-14 17:24:19,713 demo.py:65] epoch 20, train loss: 9739.48, average train loss: 18270.39, base loss: 10077.69
[INFO 2017-07-14 17:24:20,105 demo.py:65] epoch 21, train loss: 9634.18, average train loss: 17877.84, base loss: 10110.94
