[INFO 2017-07-16 20:23:58,677 demo.py:160] Namespace(batch_size=64, bg_move=False, bg_noise=0.5, bidirection=False, data='mnist', display=False, fg_noise=0.1, image_size=32, init_model_path='', learning_rate=0.001, method='unsupervised', motion_range=2, num_frame=3, num_objects=2, save_dir='./', save_display=False, save_display_dir='./', test=False, test_epoch=10, test_gt=False, test_interval=100, train=True, train_epoch=2000)
[INFO 2017-07-16 20:24:00,923 demo.py:67] epoch 0, train loss: 37736.33, average train loss: 37736.33, base loss: 22123.41
[INFO 2017-07-16 20:24:01,283 demo.py:67] epoch 1, train loss: 36101.14, average train loss: 36918.73, base loss: 21910.44
[INFO 2017-07-16 20:24:01,620 demo.py:67] epoch 2, train loss: 35660.27, average train loss: 36499.25, base loss: 22145.35
[INFO 2017-07-16 20:24:01,949 demo.py:67] epoch 3, train loss: 34589.04, average train loss: 36021.70, base loss: 22492.12
[INFO 2017-07-16 20:24:02,305 demo.py:67] epoch 4, train loss: 33591.05, average train loss: 35535.57, base loss: 22372.79
[INFO 2017-07-16 20:24:02,670 demo.py:67] epoch 5, train loss: 32426.18, average train loss: 35017.33, base loss: 22166.75
[INFO 2017-07-16 20:24:03,038 demo.py:67] epoch 6, train loss: 32213.97, average train loss: 34616.85, base loss: 22116.49
[INFO 2017-07-16 20:24:03,409 demo.py:67] epoch 7, train loss: 31493.49, average train loss: 34226.43, base loss: 22093.48
[INFO 2017-07-16 20:24:03,780 demo.py:67] epoch 8, train loss: 31209.13, average train loss: 33891.18, base loss: 22122.20
[INFO 2017-07-16 20:24:04,135 demo.py:67] epoch 9, train loss: 30399.38, average train loss: 33542.00, base loss: 22116.97
[INFO 2017-07-16 20:24:04,488 demo.py:67] epoch 10, train loss: 30514.91, average train loss: 33266.81, base loss: 22252.04
[INFO 2017-07-16 20:24:04,855 demo.py:67] epoch 11, train loss: 30097.83, average train loss: 33002.73, base loss: 22463.89
[INFO 2017-07-16 20:24:05,241 demo.py:67] epoch 12, train loss: 29036.71, average train loss: 32697.65, base loss: 22461.16
[INFO 2017-07-16 20:24:05,636 demo.py:67] epoch 13, train loss: 28352.90, average train loss: 32387.31, base loss: 22538.46
[INFO 2017-07-16 20:24:06,035 demo.py:67] epoch 14, train loss: 27858.69, average train loss: 32085.40, base loss: 22562.29
[INFO 2017-07-16 20:24:06,447 demo.py:67] epoch 15, train loss: 26138.55, average train loss: 31713.72, base loss: 22548.49
[INFO 2017-07-16 20:24:06,846 demo.py:67] epoch 16, train loss: 25299.92, average train loss: 31336.44, base loss: 22489.25
[INFO 2017-07-16 20:24:07,241 demo.py:67] epoch 17, train loss: 24430.37, average train loss: 30952.77, base loss: 22472.85
[INFO 2017-07-16 20:24:07,642 demo.py:67] epoch 18, train loss: 24481.88, average train loss: 30612.20, base loss: 22541.96
[INFO 2017-07-16 20:24:08,043 demo.py:67] epoch 19, train loss: 22772.14, average train loss: 30220.19, base loss: 22489.11
[INFO 2017-07-16 20:24:08,447 demo.py:67] epoch 20, train loss: 22415.31, average train loss: 29848.53, base loss: 22470.33
[INFO 2017-07-16 20:24:08,852 demo.py:67] epoch 21, train loss: 20866.51, average train loss: 29440.26, base loss: 22377.27
[INFO 2017-07-16 20:24:09,256 demo.py:67] epoch 22, train loss: 20681.98, average train loss: 29059.46, base loss: 22348.38
[INFO 2017-07-16 20:24:09,665 demo.py:67] epoch 23, train loss: 20259.05, average train loss: 28692.78, base loss: 22383.16
[INFO 2017-07-16 20:24:10,073 demo.py:67] epoch 24, train loss: 19450.05, average train loss: 28323.07, base loss: 22372.44
[INFO 2017-07-16 20:24:10,473 demo.py:67] epoch 25, train loss: 18826.32, average train loss: 27957.81, base loss: 22406.04
[INFO 2017-07-16 20:24:10,875 demo.py:67] epoch 26, train loss: 18363.08, average train loss: 27602.45, base loss: 22470.52
[INFO 2017-07-16 20:24:11,283 demo.py:67] epoch 27, train loss: 17564.36, average train loss: 27243.95, base loss: 22495.20
[INFO 2017-07-16 20:24:11,682 demo.py:67] epoch 28, train loss: 16627.30, average train loss: 26877.86, base loss: 22501.23
[INFO 2017-07-16 20:24:12,080 demo.py:67] epoch 29, train loss: 15927.64, average train loss: 26512.85, base loss: 22511.35
[INFO 2017-07-16 20:24:12,480 demo.py:67] epoch 30, train loss: 15023.38, average train loss: 26142.22, base loss: 22492.75
[INFO 2017-07-16 20:24:12,885 demo.py:67] epoch 31, train loss: 15002.35, average train loss: 25794.10, base loss: 22520.96
[INFO 2017-07-16 20:24:13,285 demo.py:67] epoch 32, train loss: 14030.51, average train loss: 25437.63, base loss: 22510.42
[INFO 2017-07-16 20:24:13,689 demo.py:67] epoch 33, train loss: 13969.79, average train loss: 25100.34, base loss: 22533.14
